lat,lon,num_tweets,num_users
40.488,-79.893,309,76
40.609,-79.895,46,31
40.395,-80.092,15,5
40.419,-79.926,21,13
40.477,-80.18,1,1
40.594,-79.891,1,1
40.605,-80.078,1,1
40.502,-80.184,2,2
40.616,-80.098,4,1
40.425,-80.084,1,1
40.391,-79.97,133,6
40.326,-79.837,41,4
40.278,-80.157,6,6
40.417,-80.152,1,1
40.507,-80.06,1,1
40.367,-80.147,1,1
40.467,-80.117,15,3
40.412,-79.859,8,5
40.417,-80.194,3,2
40.35,-79.875,7,7
40.383,-79.999,31,11
40.499,-80.051,10,6
40.418,-79.92,20,7
40.49,-80.138,4,1
40.377,-80.065,24,2
40.362,-79.985,1,1
40.487,-80.021,2,1
40.433,-80.087,2,2
40.275,-79.887,3,3
40.482,-80.022,3,2
40.299,-79.921,16,14
40.356,-80.048,4,4
40.456,-79.947,109,15
40.545,-79.941,101,4
40.303,-79.956,1,1
40.505,-79.873,6,2
40.475,-80.062,4,4
40.569,-79.804,51,19
40.618,-79.925,43,1
40.512,-80.139,1,1
40.435,-80.005,152,127
40.352,-80.117,8,8
40.496,-79.907,1,1
40.625,-80.088,25,10
40.352,-80.064,4,2
40.511,-80.092,186,3
40.621,-80.064,10,3
40.26,-80.14,4,4
40.508,-80.165,1,1
40.474,-80.106,20,2
40.395,-80.079,20,2
40.342,-80.065,4,3
40.493,-79.901,174,10
40.279,-79.937,3,3
40.629,-80.058,25,5
40.555,-79.862,1,1
40.395,-80.131,1,1
40.305,-80.077,1,1
40.313,-80.153,14,14
40.378,-79.921,1,1
40.399,-79.906,3,3
40.421,-80.034,6,3
40.441,-79.834,11,10
40.552,-80.018,8,7
40.269,-80.107,1,1
40.475,-80.013,21,6
40.351,-79.953,1,1
40.295,-79.864,1,1
40.445,-79.912,1,1
40.625,-79.943,53,6
40.47,-80.061,20,4
40.411,-79.856,7,5
40.491,-79.987,1,1
40.634,-80.163,1,1
40.51,-79.961,2,1
40.365,-79.834,2,2
40.587,-79.88,4,4
40.627,-79.955,5,2
40.507,-79.983,10,2
40.474,-79.963,19,5
40.385,-79.82,2,2
40.358,-80.055,7,5
40.446,-80.041,26,2
40.556,-80.008,2,2
40.354,-80.121,24,11
40.252,-80.195,15,8
40.443,-79.962,826,199
40.628,-80.024,9,9
40.435,-80.123,5,1
40.543,-79.813,152,5
40.411,-80.016,10,6
40.519,-80.006,8,5
40.26,-80.15,197,7
40.41,-79.914,475,265
40.429,-79.863,1,1
40.416,-80.188,1,1
40.482,-79.85,3,3
40.385,-80.184,1,1
40.355,-80.134,1,1
40.419,-80.093,2,2
40.317,-80.01,1,1
40.542,-79.833,2,2
40.393,-80.04,2065,13
40.507,-80.154,1,1
40.398,-79.81,1,1
40.507,-80.01,1,1
40.417,-79.912,1,1
40.391,-80.097,6,3
40.465,-80.073,341,4
40.344,-80.102,2,1
40.45,-80.102,1,1
40.387,-79.963,3,3
40.44,-79.987,154,70
40.357,-79.848,1,1
40.527,-80.021,996,1
40.492,-80.145,1,1
40.538,-79.955,7,1
40.396,-79.953,1,1
40.441,-79.876,23,3
40.593,-80.042,1,1
40.612,-79.925,1,1
40.306,-80.038,10,1
40.283,-80.154,11,1
40.553,-80.061,1,1
40.369,-79.9,2,1
40.338,-80.041,4,2
40.564,-80.036,6,3
40.518,-79.824,1,1
40.444,-79.877,1,1
40.629,-80.104,1,1
40.292,-80.096,1,1
40.27,-80.148,2,2
40.449,-80.055,4,3
40.368,-80.038,22,17
40.531,-79.818,1,1
40.372,-79.874,32,5
40.441,-80.144,1,1
40.47,-79.821,5,4
40.629,-79.923,198,3
40.492,-80.023,9,6
40.456,-80.056,17,5
40.468,-79.933,17,3
40.491,-79.867,25,9
40.276,-79.843,1,1
40.265,-80.035,1,1
40.278,-80.168,15,1
40.346,-80.192,1,1
40.534,-80.082,1,1
40.266,-80.047,224,5
40.356,-80.111,23,6
40.39,-80.018,16,11
40.619,-79.948,7,2
40.469,-79.935,5,4
40.364,-80.076,6,2
40.619,-79.93,2,1
40.341,-79.959,2342,4
40.286,-80.081,1,1
40.559,-79.912,1,1
40.615,-79.927,1,1
40.562,-80.164,3,3
40.399,-79.94,5,5
40.362,-79.872,177,6
40.574,-79.822,2,2
40.438,-79.919,509,199
40.576,-80.036,3,1
40.347,-79.889,6,5
40.364,-79.997,3,1
40.5,-80.183,1,1
40.386,-79.978,136,13
40.588,-79.903,844,1
40.336,-79.827,3,3
40.46,-80.134,24,1
40.49,-80.187,7,2
40.244,-80.019,2,1
40.6,-80.077,2,2
40.615,-80.007,1,1
40.586,-80.097,1,1
40.468,-80.15,19,6
40.327,-79.923,3,2
40.462,-80.19,4,2
40.423,-79.938,2,2
40.455,-80.174,2,2
40.455,-79.849,4,4
40.488,-79.936,1,1
40.362,-80.172,3,3
40.498,-79.962,3,3
40.502,-79.839,4,3
40.556,-80.039,17,13
40.459,-79.827,7,5
40.302,-80.075,1,1
40.473,-80.071,55,3
40.484,-79.851,13,4
40.491,-80.059,103,5
40.246,-80.067,1,1
40.64,-80.004,4,4
40.377,-79.908,1,1
40.523,-80.116,1,1
40.535,-79.942,2,2
40.276,-79.959,1,1
40.373,-79.852,1,1
40.581,-80.073,8,6
40.346,-79.879,1,1
40.495,-79.915,40,6
40.524,-80.178,1,1
40.337,-79.812,2,1
40.387,-79.895,2,2
40.497,-79.907,9,4
40.507,-80.151,2,2
40.499,-79.891,1,1
40.414,-80.016,2,2
40.374,-80.191,1,1
40.532,-79.962,12,7
40.457,-79.947,13,9
40.519,-80.046,10,3
40.424,-79.934,430,8
40.307,-80.051,1,1
40.471,-80.101,2,2
40.37,-80.094,2,2
40.364,-80.039,2,2
40.543,-79.946,1,1
40.493,-79.971,1,1
40.572,-80.027,5,4
40.245,-80.175,6,6
40.634,-79.874,13,4
40.475,-79.823,6,3
40.4,-80.101,65,16
40.484,-79.804,5,3
40.339,-80.176,1,1
40.429,-80.056,54,15
40.261,-80.196,77,8
40.447,-79.936,5,5
40.392,-79.98,13,5
40.426,-79.871,46,5
40.534,-79.996,26,3
40.586,-80.091,3,3
40.403,-79.867,32,12
40.538,-80.08,2,2
40.492,-79.879,5,4
40.562,-79.894,2,2
40.482,-79.971,2,2
40.616,-79.851,2,1
40.268,-80.054,1,1
40.486,-80.055,11,6
40.533,-79.955,6,5
40.457,-80.159,156,30
40.561,-79.855,3,3
40.547,-79.807,3,1
40.478,-79.811,9,3
40.367,-80.102,4,3
40.325,-79.838,36,3
40.437,-79.963,264,154
40.388,-80.019,87,8
40.456,-80.073,47,3
40.459,-79.987,177,7
40.414,-79.891,4,4
40.374,-79.971,15,7
40.487,-79.901,1,1
40.378,-79.879,309,4
40.438,-80.12,1,1
40.526,-79.999,1,1
40.381,-80.03,4,3
40.496,-80.01,67,19
40.295,-79.881,4,1
40.395,-79.979,38,8
40.489,-80.029,2,2
40.373,-79.906,5,4
40.443,-79.972,2,2
40.261,-79.879,1,1
40.458,-79.893,95,9
40.427,-80.001,27,17
40.346,-80.092,2,2
40.442,-79.955,2361,577
40.448,-79.83,2,1
40.525,-79.838,59,14
40.54,-80.045,3,3
40.351,-80.039,1,1
40.45,-80.159,11,9
40.397,-79.877,120,6
40.547,-79.848,3,1
40.6,-80.053,123,34
40.473,-80.068,7,4
40.477,-79.815,2,2
40.534,-79.95,17,5
40.371,-80.179,2,2
40.509,-80.039,20,4
40.259,-80.053,1,1
40.417,-80.015,64,45
40.562,-80.02,1,1
40.397,-79.835,17,1
40.482,-79.891,2,1
40.568,-79.997,25,4
40.278,-79.992,1,1
40.38,-80.167,1,1
40.434,-80.056,41,2
40.284,-79.909,375,6
40.502,-80.173,1,1
40.441,-79.9,9,2
40.403,-79.932,4,1
40.311,-80.031,2,1
40.407,-79.894,3,2
40.417,-79.866,1,1
40.465,-79.928,59,6
40.344,-79.856,504,7
40.477,-80.005,1,1
40.365,-79.805,9,1
40.44,-80.099,2,1
40.501,-80.13,2,2
40.252,-79.893,1,1
40.428,-79.838,1,1
40.297,-80.157,7,4
40.497,-80.121,1,1
40.585,-79.824,11,1
40.397,-79.925,8,8
40.52,-80.103,1,1
40.538,-79.816,1,1
40.454,-80.047,2,1
40.519,-79.971,13,10
40.548,-79.992,1,1
40.42,-79.999,8,6
40.325,-80.075,1,1
40.53,-80.168,2,2
40.329,-79.988,4,4
40.618,-79.853,2,2
40.496,-79.909,2,2
40.571,-79.969,8,1
40.426,-79.919,8,8
40.255,-80.18,2,2
40.414,-79.977,1,1
40.479,-80.037,1,1
40.45,-80.147,8,2
40.273,-80.105,9,6
40.309,-80.038,8,3
40.503,-80.06,8,5
40.415,-80.198,1,1
40.429,-80.03,37,36
40.551,-79.949,2,2
40.62,-79.851,496,41
40.518,-79.994,2,2
40.406,-80.078,245,1
40.4,-80.066,17,15
40.514,-80.051,2,2
40.546,-79.802,5,2
40.415,-79.821,12,1
40.638,-79.812,1,1
40.499,-79.953,2,1
40.547,-80.097,2,2
40.567,-80.012,22,12
40.365,-80.018,44,25
40.604,-79.949,1,1
40.634,-80.07,1,1
40.469,-80.094,1,1
40.351,-80.037,671,3
40.513,-80.015,1,1
40.363,-80.062,12,3
40.337,-80.045,3,3
40.552,-80.031,1,1
40.575,-80.054,1,1
40.623,-79.86,1,1
40.494,-79.909,10,9
40.619,-79.834,10,4
40.626,-79.992,1,1
40.397,-79.939,5,2
40.529,-80.009,236,156
40.267,-80.127,9,7
40.437,-79.84,1,1
40.604,-80.095,2,2
40.307,-79.894,5,4
40.484,-79.902,3,3
40.335,-79.881,2,2
40.508,-80.041,5,4
40.28,-79.823,14,1
40.381,-80.108,6,4
40.452,-80.041,5,5
40.34,-79.928,3,3
40.562,-80.036,3,2
40.433,-79.939,41,33
40.439,-79.862,22,22
40.62,-80.074,2,2
40.39,-80.021,221,8
40.318,-79.957,3,2
40.344,-80.043,2,1
40.463,-79.937,51,7
40.334,-79.897,5,4
40.461,-80.079,18,2
40.555,-80.102,3,1
40.568,-80.071,3,2
40.427,-79.999,335,13
40.386,-79.947,4,2
40.27,-80.166,5,2
40.414,-79.998,4,4
40.343,-79.81,10,4
40.487,-79.838,34,5
40.479,-79.846,42,4
40.488,-80.101,6,1
40.355,-79.903,1,1
40.445,-80.006,120,75
40.603,-80.079,1,1
40.421,-80.194,1,1
40.31,-80.131,2,1
40.416,-80.063,11,7
40.594,-79.986,5,5
40.518,-79.844,102,49
40.339,-80.157,2,2
40.408,-79.991,16,8
40.427,-80.052,26,10
40.282,-80.155,3,3
40.478,-80.012,115,12
40.268,-80.178,3,3
40.599,-80.09,2,1
40.363,-79.82,1,1
40.358,-80.067,4,4
40.419,-80.022,7,5
40.463,-79.854,4,4
40.516,-79.845,988,14
40.454,-80.086,1,1
40.407,-79.818,13,8
40.428,-80.109,2,2
40.443,-80.137,17,2
40.408,-79.875,2,2
40.591,-79.873,1,1
40.564,-80.009,36,10
40.461,-79.916,41,25
40.433,-79.926,20,9
40.372,-79.867,305,2
40.322,-79.962,1,1
40.464,-79.898,1,1
40.585,-80.068,1,1
40.425,-79.921,44,3
40.266,-80.125,2,2
40.432,-79.885,35,17
40.48,-79.965,4,4
40.438,-79.905,3,3
40.447,-79.869,11,4
40.456,-79.953,38,6
40.315,-79.829,2854,6
40.321,-79.848,3,2
40.342,-79.822,3,1
40.265,-80.003,2,2
40.4,-79.811,3,2
40.609,-79.944,21,3
40.462,-79.863,5,2
40.404,-80.026,3,2
40.306,-79.95,8,2
40.426,-79.93,31,6
40.493,-79.916,5,5
40.335,-79.947,205,139
40.361,-79.853,1,1
40.452,-79.989,1,1
40.578,-80.022,1,1
40.446,-79.819,3,2
40.581,-80.069,2,2
40.281,-79.849,3,3
40.316,-79.848,2,1
40.554,-80.11,2,2
40.413,-80.026,592,5
40.452,-79.942,35,23
40.27,-80.021,6,4
40.468,-79.903,4,4
40.489,-79.881,3,3
40.496,-79.955,27,2
40.419,-79.899,110,5
40.377,-79.91,9,8
40.451,-80.045,113,9
40.406,-80.053,3,3
40.31,-80.133,15,2
40.636,-80.049,1,1
40.507,-79.857,7,7
40.434,-80.184,1,1
40.302,-80.101,1,1
40.554,-80.074,9,2
40.616,-80.187,5,1
40.304,-79.996,4,3
40.456,-79.846,6,3
40.448,-80.052,4,4
40.4,-80.1,14,10
40.584,-80.195,1,1
40.388,-80.096,16,11
40.392,-79.992,4,4
40.38,-80.08,11,3
40.328,-80.073,11,7
40.429,-79.964,451,284
40.631,-79.883,3,3
40.431,-79.817,26,13
40.507,-80.088,15,10
40.314,-80.02,2,2
40.512,-80.142,2,1
40.378,-80.059,9,3
40.325,-79.826,16,2
40.555,-80.041,3723,3
40.331,-79.858,2,2
40.342,-79.877,14,2
40.287,-80.094,205,5
40.385,-80.186,2,2
40.357,-79.883,1,1
40.468,-80.102,1,1
40.502,-79.972,1,1
40.405,-79.838,3,3
40.403,-79.983,8,2
40.515,-79.995,16,7
40.55,-79.942,168,1
40.423,-80.066,1,1
40.477,-80.182,1,1
40.261,-79.873,1,1
40.611,-79.916,1,1
40.472,-80.181,2,2
40.615,-79.834,3,2
40.424,-79.927,139,43
40.403,-79.871,35,2
40.421,-80.098,5,5
40.315,-80.035,50,3
40.425,-80.069,68,1
40.527,-79.848,2,2
40.52,-79.99,2,2
40.422,-79.951,1,1
40.525,-79.844,57,23
40.468,-80.014,1,1
40.35,-80.051,129,33
40.254,-79.814,3,2
40.395,-79.891,5,5
40.423,-79.889,4,3
40.447,-80.182,59,19
40.485,-79.908,27,17
40.589,-80.051,1,1
40.531,-79.907,18,2
40.344,-79.99,3,3
40.278,-80.13,2,2
40.534,-80.187,6,6
40.465,-80.056,14,10
40.467,-79.804,15,5
40.521,-79.876,1,1
40.281,-80.016,3,2
40.327,-80.075,1,1
40.603,-80.073,1,1
40.626,-79.857,1,1
40.549,-79.974,26,4
40.261,-80.062,4,1
40.468,-80.056,2,1
40.262,-80.161,2,2
40.326,-79.853,19,4
40.266,-79.83,2,1
40.414,-80.068,19,16
40.273,-80.138,2,1
40.363,-79.9,1,1
40.524,-80.199,32,3
40.447,-79.974,15,6
40.458,-79.994,62,10
40.399,-79.89,3,3
40.474,-80.016,1,1
40.276,-80.046,31,2
40.289,-79.969,140,5
40.442,-79.984,63,23
40.427,-80.19,2,2
40.25,-79.878,5,5
40.522,-79.817,1,1
40.528,-79.876,1,1
40.632,-80.039,1,1
40.271,-79.823,3,2
40.361,-79.998,1,1
40.506,-80.01,2,2
40.467,-79.993,5,3
40.427,-79.97,299,59
40.49,-79.965,2,2
40.36,-80.02,374,5
40.385,-79.982,3,3
40.615,-79.973,1,1
40.453,-79.911,64,15
40.525,-79.919,3,1
40.53,-80.172,4,4
40.363,-80.074,3,1
40.599,-79.916,674,4
40.548,-80.012,263,11
40.47,-80.101,9,8
40.313,-79.951,3,2
40.614,-80.015,3,1
40.453,-79.988,2,2
40.449,-79.991,47,35
40.498,-79.976,1,1
40.483,-80.169,1,1
40.49,-80.002,1,1
40.64,-80.097,5,5
40.336,-79.999,1,1
40.396,-79.871,3,3
40.531,-80.134,4,1
40.377,-80.01,1,1
40.405,-79.974,3,3
40.331,-80.049,1,1
40.445,-80.048,1,1
40.305,-80.014,3,2
40.374,-80.004,1,1
40.469,-80.183,1,1
40.608,-80.1,1,1
40.49,-79.919,1,1
40.562,-80.107,2,1
40.514,-80.168,2,2
40.431,-80.027,67,62
40.577,-79.884,123,20
40.43,-79.973,825,62
40.4,-80.184,3,2
40.436,-79.994,94,67
40.319,-80.199,1,1
40.424,-80.005,48,8
40.556,-79.805,4,1
40.399,-80.041,10,5
40.399,-80.0,53,38
40.487,-79.873,1,1
40.526,-80.026,231,43
40.487,-80.064,4,3
40.443,-79.961,955,187
40.311,-79.912,1,1
40.421,-79.938,16,6
40.348,-80.038,1,1
40.271,-80.146,8,6
40.463,-79.981,25,22
40.501,-80.086,1,1
40.45,-80.161,73,48
40.398,-80.141,70,9
40.609,-79.849,1,1
40.34,-80.131,10,10
40.413,-80.02,6828,14
40.413,-79.988,48,24
40.335,-80.18,1,1
40.454,-80.13,6,1
40.593,-80.037,1,1
40.468,-79.997,1,1
40.444,-79.866,42,16
40.444,-79.882,17,9
40.624,-79.934,24,2
40.457,-79.829,95,2
40.401,-80.061,2,2
40.535,-80.079,2,2
40.39,-80.06,2,2
40.37,-80.098,8,8
40.524,-79.817,2,2
40.573,-80.038,1,1
40.416,-80.102,27,5
40.548,-80.16,1,1
40.417,-79.889,6,5
40.424,-79.813,3,3
40.308,-79.996,7,7
40.447,-79.928,4,4
40.532,-79.821,2,2
40.587,-80.034,24,8
40.292,-80.064,1,1
40.289,-80.009,3,2
40.614,-80.089,35,13
40.337,-80.01,2,2
40.453,-80.011,27,23
40.387,-79.862,20,20
40.518,-80.166,179,41
40.513,-79.893,13,9
40.428,-79.981,1089,159
40.305,-80.073,30,2
40.583,-80.074,1,1
40.561,-80.111,2,2
40.494,-79.844,2,1
40.305,-79.89,231,2
40.558,-79.903,1,1
40.487,-80.117,506,4
40.558,-79.849,5,5
40.349,-80.033,2,2
40.406,-79.826,73,22
40.389,-79.894,1,1
40.434,-79.939,8,8
40.534,-80.074,11,11
40.495,-79.846,3,3
40.499,-79.862,17,6
40.273,-80.18,8,4
40.449,-79.962,54,15
40.473,-80.009,9,3
40.499,-79.839,16,1
40.446,-79.951,1139,150
40.3,-80.028,70,2
40.552,-80.015,6,6
40.351,-79.983,98,4
40.28,-80.077,1,1
40.458,-79.928,63,50
40.452,-80.161,82,62
40.27,-79.827,2,1
40.318,-80.119,15,5
40.449,-79.935,46,24
40.481,-79.803,39,7
40.44,-79.808,1,1
40.414,-79.957,11,2
40.522,-79.881,1,1
40.632,-79.932,1,1
40.516,-80.003,749,7
40.451,-79.902,198,5
40.452,-80.185,3,3
40.452,-79.86,3,2
40.38,-79.873,44,12
40.558,-79.804,10,10
40.413,-79.955,1,1
40.467,-79.863,5,2
40.343,-79.954,14,13
40.516,-80.096,2,2
40.485,-79.961,7,7
40.427,-79.984,114,30
40.355,-79.818,2,2
40.285,-79.959,2,2
40.54,-80.144,1,1
40.557,-80.092,3,1
40.51,-79.861,1,1
40.477,-80.067,6,5
40.295,-80.013,8,5
40.309,-80.156,12,8
40.532,-80.189,14,13
40.481,-79.947,3,2
40.367,-79.816,1,1
40.39,-80.2,3,2
40.463,-80.099,1,1
40.369,-80.107,51,25
40.466,-80.163,2,1
40.291,-79.802,1,1
40.272,-80.187,17,4
40.445,-80.183,1,1
40.471,-79.825,1,1
40.4,-79.887,11,6
40.338,-80.082,1,1
40.339,-80.053,93,39
40.308,-80.127,1,1
40.342,-79.952,80,18
40.43,-80.008,106,59
40.639,-80.064,7,7
40.528,-80.071,4,4
40.505,-80.04,5,2
40.444,-80.109,20,5
40.476,-79.923,39,9
40.588,-79.819,7,2
40.35,-79.998,40,4
40.562,-79.968,1,1
40.436,-79.959,98,56
40.487,-79.963,2,2
40.334,-79.983,3,3
40.36,-80.024,1,1
40.251,-80.194,409,59
40.423,-79.865,2,2
40.413,-80.088,95,4
40.293,-80.048,10,2
40.485,-79.917,1,1
40.367,-79.965,402,13
40.421,-79.829,4,3
40.354,-79.876,1,1
40.55,-79.949,3,1
40.326,-80.187,1,1
40.549,-80.015,2,2
40.478,-80.14,4,1
40.366,-79.97,3,2
40.312,-80.084,3,2
40.584,-79.88,1,1
40.294,-79.819,10,2
40.573,-80.093,1,1
40.44,-80.185,1,1
40.439,-80.149,31,25
40.522,-80.05,1,1
40.294,-80.091,1,1
40.393,-79.897,2,2
40.468,-79.982,48,1
40.591,-80.026,1,1
40.272,-80.18,2,1
40.484,-80.129,19,1
40.357,-79.832,8,8
40.387,-80.015,310,3
40.335,-80.092,1,1
40.355,-79.834,1,1
40.41,-79.915,392,196
40.613,-80.149,18,3
40.465,-79.829,58,34
40.302,-79.903,1,1
40.375,-79.905,2,2
40.392,-79.815,27,5
40.327,-79.975,3,1
40.434,-79.942,69,54
40.523,-79.843,18,4
40.437,-80.19,3,3
40.502,-79.864,5,1
40.394,-79.959,20,3
40.364,-80.03,76,9
40.322,-80.141,3,3
40.622,-80.169,2,1
40.458,-80.183,1,1
40.287,-79.886,6,2
40.252,-79.854,4,4
40.345,-80.008,2,2
40.352,-79.984,3,2
40.463,-80.178,115,9
40.544,-80.031,6,3
40.526,-79.956,2,2
40.59,-80.056,1,1
40.595,-80.086,3,1
40.257,-80.174,15,9
40.402,-79.941,7,7
40.459,-79.939,6,3
40.303,-80.139,43,1
40.428,-79.89,44,40
40.403,-79.982,6,2
40.531,-80.01,256,162
40.474,-80.058,14,10
40.533,-79.954,1,1
40.425,-80.108,2,2
40.373,-79.804,2,2
40.334,-79.828,1,1
40.591,-80.043,1,1
40.416,-80.005,18,3
40.562,-79.998,1,1
40.315,-80.038,7,5
40.441,-80.081,14,7
40.617,-79.865,1,1
40.406,-80.036,23,20
40.248,-79.908,1,1
40.631,-79.93,5,2
40.447,-79.952,1641,199
40.455,-79.807,1,1
40.468,-80.008,80,3
40.32,-80.054,229,2
40.34,-80.061,13,11
40.471,-79.96,1720,454
40.54,-80.17,7,3
40.539,-79.834,43,29
40.48,-80.098,5,2
40.554,-80.02,6,6
40.597,-80.067,2,2
40.434,-79.907,3,1
40.488,-79.809,2,1
40.389,-79.909,24,11
40.272,-79.815,3,1
40.449,-79.909,17,6
40.526,-79.894,1,1
40.282,-80.09,2,2
40.543,-79.967,6,1
40.385,-79.864,28,18
40.504,-80.027,4,4
40.298,-80.027,31,5
40.369,-79.831,2,2
40.299,-80.159,7,1
40.497,-80.037,2,1
40.383,-79.878,41,23
40.329,-80.112,1,1
40.351,-80.061,3,2
40.506,-79.973,2,2
40.356,-79.947,3,2
40.579,-80.075,1,1
40.465,-79.968,3,3
40.503,-80.077,322,4
40.442,-79.838,14,13
40.359,-79.997,15,4
40.511,-80.015,16,8
40.377,-79.869,2,1
40.37,-79.878,1,1
40.414,-79.952,5,4
40.334,-79.929,17,8
40.621,-79.951,1,1
40.273,-80.137,1,1
40.464,-79.942,7,5
40.524,-79.95,1,1
40.462,-79.951,57,35
40.534,-80.048,2,2
40.281,-80.156,17,6
40.38,-80.049,5,4
40.279,-79.942,2,2
40.413,-79.9,2,2
40.54,-80.193,1,1
40.484,-80.036,474,34
40.46,-79.874,1827,8
40.462,-79.871,4,4
40.248,-80.108,2,2
40.429,-79.882,2,2
40.529,-79.945,1,1
40.284,-80.177,3,1
40.323,-79.886,9,2
40.53,-79.968,14,2
40.433,-80.132,14,4
40.426,-80.061,12,3
40.397,-79.872,12,4
40.373,-79.996,10,7
40.485,-79.964,4,3
40.417,-79.882,138,12
40.382,-79.817,3,1
40.406,-80.023,2154,5
40.304,-79.883,2,2
40.36,-79.852,2,2
40.629,-80.143,1,1
40.469,-80.018,77,12
40.576,-80.09,1,1
40.352,-79.831,9,5
40.63,-79.957,5,3
40.617,-80.058,1,1
40.64,-80.065,8,7
40.518,-79.946,39,5
40.479,-79.814,3,3
40.588,-79.967,4,1
40.454,-79.927,80,15
40.415,-79.919,5,5
40.251,-80.0,2,1
40.405,-79.861,47,5
40.452,-80.083,3,2
40.438,-79.974,25,23
40.457,-80.012,382,156
40.465,-80.011,8,4
40.529,-80.195,90,4
40.488,-80.016,2027,9
40.451,-79.926,57,31
40.503,-79.835,5,3
40.35,-79.859,54,2
40.623,-80.062,3,3
40.409,-80.077,10,4
40.421,-79.85,7,4
40.584,-80.036,4,4
40.594,-79.973,2,2
40.41,-79.981,72,2
40.43,-80.036,5,2
40.453,-79.972,6,4
40.382,-79.805,48,4
40.4,-80.003,1,1
40.431,-79.969,15,9
40.456,-79.871,53,7
40.375,-79.91,4,4
40.478,-80.11,1,1
40.47,-79.841,1,1
40.345,-80.168,1,1
40.469,-79.978,11,3
40.453,-80.018,53,12
40.542,-80.017,4,3
40.506,-80.143,1,1
40.525,-80.04,2,1
40.335,-80.028,2,2
40.487,-80.028,6,3
40.544,-79.815,6,5
40.341,-80.145,3,3
40.544,-80.083,12,11
40.31,-79.967,5,2
40.513,-79.857,12,4
40.284,-80.124,1,1
40.541,-80.096,1,1
40.443,-80.144,1,1
40.632,-80.07,1,1
40.486,-80.17,5,1
40.341,-79.949,10,5
40.264,-80.187,4,2
40.502,-79.809,1,1
40.257,-79.995,20,2
40.525,-79.818,2,2
40.28,-80.167,14,4
40.624,-79.971,167,3
40.323,-80.179,1,1
40.582,-79.863,4,4
40.36,-79.877,61,3
40.399,-80.023,4,4
40.6,-79.914,8,4
40.32,-79.939,4,4
40.299,-79.952,1,1
40.288,-80.125,3,2
40.354,-80.057,1,1
40.554,-79.952,2,1
40.403,-79.872,4,3
40.299,-79.958,1,1
40.428,-80.128,99,17
40.499,-80.07,8,8
40.368,-79.886,4,1
40.365,-80.176,14,1
40.386,-80.072,1,1
40.477,-79.984,10,3
40.472,-79.869,3,1
40.413,-80.029,1,1
40.326,-80.046,4,2
40.476,-79.834,1,1
40.395,-80.08,25,6
40.338,-80.142,2,2
40.309,-79.8,1,1
40.637,-79.94,28,13
40.454,-80.017,8,6
40.494,-80.052,211,41
40.258,-80.187,12,9
40.356,-79.878,9,6
40.57,-80.036,6,5
40.57,-79.992,1,1
40.54,-80.162,2,1
40.575,-79.969,21,7
40.455,-79.929,53,32
40.247,-80.186,1,1
40.264,-79.958,1,1
40.425,-80.02,2,2
40.627,-79.996,1,1
40.525,-79.9,2,1
40.368,-79.802,66,3
40.541,-80.013,22,22
40.49,-80.034,4,3
40.634,-80.066,2,2
40.339,-80.133,2,2
40.522,-80.171,4,2
40.509,-80.085,26,15
40.454,-79.886,8,8
40.544,-79.945,3,1
40.521,-80.006,59,13
40.596,-79.948,10,8
40.433,-80.013,1218,23
40.384,-79.912,7,5
40.509,-79.936,1,1
40.48,-79.844,7,4
40.625,-80.065,1,1
40.601,-80.039,1,1
40.55,-80.185,2,1
40.558,-79.973,183,2
40.454,-79.873,36,2
40.378,-80.053,6,3
40.511,-79.873,4,2
40.463,-80.076,1,1
40.292,-79.905,1,1
40.581,-79.943,3,3
40.408,-80.029,1,1
40.38,-79.937,2,2
40.605,-80.05,8,7
40.476,-80.119,7,7
40.64,-80.009,6,6
40.346,-79.934,5,3
40.47,-79.93,94,10
40.427,-80.041,10,6
40.365,-79.871,4,3
40.315,-79.95,1,1
40.36,-80.085,1,1
40.51,-79.855,6,6
40.626,-79.832,5,1
40.418,-80.041,1248,8
40.247,-80.05,3,1
40.427,-79.947,3,3
40.403,-79.862,1,1
40.347,-79.993,6,3
40.5,-79.934,1,1
40.337,-80.123,6,2
40.532,-80.178,4,3
40.538,-80.124,5,5
40.323,-80.011,3,3
40.286,-79.813,1,1
40.49,-79.818,4,4
40.371,-80.066,8,2
40.358,-80.094,1,1
40.41,-80.088,3,3
40.301,-80.077,1,1
40.353,-79.942,1,1
40.396,-79.856,2,2
40.57,-79.945,1,1
40.4,-79.847,2,1
40.404,-79.832,9,7
40.614,-79.98,1,1
40.52,-80.03,13,9
40.322,-80.151,2,2
40.303,-79.932,13,13
40.329,-79.853,1,1
40.385,-80.071,17,8
40.535,-80.033,3,2
40.346,-79.886,8,5
40.297,-79.919,26,25
40.3,-80.164,9,7
40.615,-80.039,1,1
40.616,-80.083,1,1
40.464,-80.04,3,3
40.392,-80.078,3,3
40.469,-79.906,1,1
40.362,-80.014,1,1
40.356,-79.935,1,1
40.357,-79.807,2,1
40.371,-79.865,5,2
40.555,-79.82,5,3
40.566,-80.012,2,2
40.557,-79.919,4,4
40.587,-80.055,1,1
40.537,-80.057,2,1
40.347,-79.857,4,3
40.481,-79.883,3,2
40.32,-80.029,3,2
40.343,-79.971,23,12
40.33,-79.993,4,4
40.508,-80.181,1,1
40.398,-79.889,2,2
40.636,-79.84,3,1
